merchant_id,content_id,campaign_id,product_id,sku,channel,content_type,caption_angle,scheduled_datetime,published_datetime,engagements,likes,comments,shares,saves,clicks,conversions,status,source,source_row_id
M001,CONT001372,CAMP002286,PROD000358,SKU000358,Facebook,Static Post,festive,2024-07-26 19:30:57,2024-07-26 21:29:57,208,133,22,4,8,15,0,published,content_calendar_csv,CONT_ROW_001372
M001,CONT001373,CAMP000823,PROD000369,SKU000369,Instagram,Carousel,lifestyle,2024-09-26 22:56:15,2024-09-27 00:06:15,12205,5270,1333,413,1577,532,28,published,content_calendar_csv,CONT_ROW_001373
M001,CONT001374,CAMP000505,PROD000290,SKU000290,Instagram,Carousel,new_launch,2024-05-21 23:53:36,2024-05-22 00:51:36,11080,4523,1131,418,649,810,11,published,content_calendar_csv,CONT_ROW_001374
M001,CONT001375,CAMP002156,PROD000179,SKU000179,LinkedIn,Static Post,social_proof,2024-08-20 07:48:01,2024-08-20 09:20:01,654,356,38,18,80,38,1,published,content_calendar_csv,CONT_ROW_001375
M001,CONT001376,CAMP000196,PROD000163,SKU000163,WhatsApp,WhatsApp Broadcast,social_proof,2024-10-07 18:22:51,2024-10-07 19:36:51,516,267,39,21,31,106,17,failed,content_calendar_csv,CONT_ROW_001376
M001,CONT001377,CAMP004311,PROD000390,SKU000390,WhatsApp,WhatsApp Broadcast,social_proof,2024-02-09 16:00:57,2024-02-09 17:11:57,447,216,13,35,64,77,10,published,content_calendar_csv,CONT_ROW_001377
M001,CONT001378,CAMP004176,PROD000266,SKU000266,WhatsApp,WhatsApp Broadcast,premium,2024-06-22 07:07:29,2024-06-22 07:45:29,716,338,31,55,55,235,52,failed,content_calendar_csv,CONT_ROW_001378
M001,CONT001379,CAMP002775,PROD000001,SKU000001,Instagram,Reel,festive,2024-04-06 07:38:01,2024-04-06 08:09:01,2626,1702,312,85,207,243,12,published,content_calendar_csv,CONT_ROW_001379
M001,CONT001380,CAMP004668,PROD000328,SKU000328,WhatsApp,WhatsApp Broadcast,utility,2024-12-04 20:00:42,2024-12-04 21:30:42,199,95,17,14,15,66,12,published,content_calendar_csv,CONT_ROW_001380
M001,CONT001381,CAMP002746,PROD000473,SKU000473,Instagram,Static Post,utility,2024-03-20 02:05:20,2024-03-20 03:00:20,2103,985,191,50,229,86,5,published,content_calendar_csv,CONT_ROW_001381
M001,CONT001382,CAMP000803,PROD000301,SKU000301,WhatsApp,WhatsApp Broadcast,limited_stock,2024-06-22 00:06:08,2024-06-22 00:25:08,22,10,1,1,1,6,0,cancelled,content_calendar_csv,CONT_ROW_001382
M001,CONT001383,CAMP002471,PROD000267,SKU000267,Instagram,Carousel,social_proof,2024-08-02 09:31:54,2024-08-02 11:04:54,6738,4699,430,246,386,456,23,published,content_calendar_csv,CONT_ROW_001383
M001,CONT001384,CAMP004989,PROD000175,SKU000175,Instagram,Static Post,new_launch,2024-09-28 14:21:56,2024-09-28 14:53:56,2692,1268,296,114,89,80,4,published,content_calendar_csv,CONT_ROW_001384
M001,CONT001385,CAMP001988,PROD000001,SKU000001,Facebook,Static Post,limited_stock,2024-12-01 18:21:46,2024-12-01 19:12:46,1799,1248,176,95,55,129,3,published,content_calendar_csv,CONT_ROW_001385
M001,CONT001386,CAMP000592,PROD000038,SKU000038,Email,Email,limited_stock,2024-07-06 07:30:51,2024-07-06 07:58:51,1205,818,88,53,69,87,7,scheduled,content_calendar_csv,CONT_ROW_001386
M001,CONT001387,CAMP000333,PROD000485,SKU000485,Facebook,Carousel,social_proof,2024-10-23 04:56:49,2024-10-23 05:20:49,6709,3941,493,207,702,588,30,published,content_calendar_csv,CONT_ROW_001387
M001,CONT001388,CAMP002382,PROD000443,SKU000443,Instagram,Reel,everyday_style,2024-12-15 20:28:29,2024-12-15 21:02:29,4700,2938,485,227,591,367,16,published,content_calendar_csv,CONT_ROW_001388
M001,CONT001389,NA,PROD000014,SKU000014,WhatsApp,WhatsApp Broadcast,everyday_style,2024-02-19 14:53:50,2024-02-19 16:18:50,490,273,14,30,68,97,23,published,content_calendar_csv,CONT_ROW_001389
M001,CONT001390,CAMP003672,PROD000121,SKU000121,Facebook,Story,comfort,2024-11-30 11:27:22,2024-11-30 13:12:22,1372,810,109,62,157,128,7,published,content_calendar_csv,CONT_ROW_001390
M001,CONT001391,CAMP002183,PROD000369,SKU000369,Facebook,Carousel,social_proof,2024-09-13 12:30:21,2024-09-13 13:43:21,5043,2590,480,356,239,247,6,published,content_calendar_csv,CONT_ROW_001391
M001,CONT001392,CAMP000356,PROD000001,SKU000001,LinkedIn,Static Post,everyday_style,2024-06-13 11:36:44,2024-06-13 12:28:44,646,437,40,19,33,17,1,failed,content_calendar_csv,CONT_ROW_001392
M001,CONT001393,CAMP004466,PROD000001,SKU000001,Email,Email,social_proof,2024-02-12 16:20:57,2024-02-12 17:44:57,2276,973,239,108,101,283,16,cancelled,content_calendar_csv,CONT_ROW_001393
M001,CONT001394,CAMP002012,PROD000006,SKU000006,WhatsApp,WhatsApp Broadcast,festive,2024-05-07 15:42:46,2024-05-07 16:22:46,500,288,29,13,22,72,4,published,content_calendar_csv,CONT_ROW_001394
M001,CONT001395,CAMP003411,PROD000016,SKU000016,LinkedIn,Carousel,social_proof,2024-05-21 13:26:52,2024-05-21 14:02:52,717,316,57,15,33,37,1,scheduled,content_calendar_csv,CONT_ROW_001395
M001,CONT001396,CAMP003802,PROD000020,SKU000020,LinkedIn,Static Post,everyday_style,2024-10-09 04:37:29,2024-10-09 05:06:29,508,287,39,15,40,37,2,published,content_calendar_csv,CONT_ROW_001396
M001,CONT001397,CAMP000060,PROD000180,SKU000180,WhatsApp,WhatsApp Broadcast,utility,2024-04-26 19:54:38,2024-04-26 20:41:38,627,428,34,48,56,64,14,published,content_calendar_csv,CONT_ROW_001397
M001,CONT001398,CAMP004970,PROD000129,SKU000129,Instagram,Static Post,utility,2024-05-04 01:34:25,2024-05-04 02:28:25,3795,2416,259,228,163,283,11,scheduled,content_calendar_csv,CONT_ROW_001398
M001,CONT001399,CAMP001841,PROD000053,SKU000053,Facebook,Carousel,comfort,2024-02-24 09:46:01,2024-02-24 10:39:01,905,382,95,36,65,59,3,cancelled,content_calendar_csv,CONT_ROW_001399
M001,CONT001400,CAMP004397,PROD000025,SKU000025,WhatsApp,WhatsApp Broadcast,festive,2024-07-05 19:34:27,2024-07-05 19:59:27,650,345,73,48,41,117,26,published,content_calendar_csv,CONT_ROW_001400
M001,CONT001401,CAMP001650,PROD000083,SKU000083,Facebook,Story,comfort,2024-07-25 16:22:37,2024-07-25 16:33:37,2421,1320,267,176,187,160,6,published,content_calendar_csv,CONT_ROW_001401
M001,CONT001402,CAMP001618,PROD000160,SKU000160,WhatsApp,WhatsApp Broadcast,social_proof,2024-12-12 08:13:24,2024-12-12 10:11:24,287,170,20,17,25,98,5,published,content_calendar_csv,CONT_ROW_001402
M001,CONT001403,CAMP004373,PROD000233,SKU000233,Instagram,Static Post,lifestyle,2024-07-17 03:32:35,2024-07-17 05:03:35,4343,1923,243,347,465,232,3,published,content_calendar_csv,CONT_ROW_001403
M001,CONT001404,CAMP002615,PROD000366,SKU000366,Email,Email,everyday_style,2024-09-24 09:13:28,2024-09-24 09:32:28,1728,868,74,106,229,249,21,published,content_calendar_csv,CONT_ROW_001404
M001,CONT001405,CAMP001366,PROD000286,SKU000286,Email,Email,everyday_style,2024-04-07 22:15:15,2024-04-07 23:58:15,146,60,11,3,18,22,1,published,content_calendar_csv,CONT_ROW_001405
M001,CONT001406,CAMP002798,PROD000331,SKU000331,Email,Email,festive,2024-01-01 10:43:46,2024-01-01 11:17:46,1593,859,105,93,184,191,7,published,content_calendar_csv,CONT_ROW_001406
M001,CONT001407,CAMP000877,PROD000001,SKU000001,Instagram,Static Post,everyday_style,2024-10-05 06:40:17,2024-10-05 08:09:17,1840,842,97,65,93,68,3,published,content_calendar_csv,CONT_ROW_001407
M001,CONT001408,CAMP002593,PROD000107,SKU000107,Email,Email,limited_stock,2024-07-15 11:19:07,2024-07-15 12:18:07,1831,824,63,111,114,174,16,published,content_calendar_csv,CONT_ROW_001408
M001,CONT001409,CAMP002071,PROD000071,SKU000071,Facebook,Reel,social_proof,2024-02-13 09:41:34,2024-02-13 11:29:34,2582,1803,154,158,252,109,5,cancelled,content_calendar_csv,CONT_ROW_001409
M001,CONT001410,CAMP003657,PROD000185,SKU000185,Facebook,Carousel,utility,2024-11-02 18:03:22,2024-11-02 18:33:22,5243,3603,539,330,188,327,17,published,content_calendar_csv,CONT_ROW_001410
M001,CONT001411,CAMP004568,PROD000346,SKU000346,Instagram,Static Post,new_launch,2024-06-08 23:25:09,2024-06-09 01:18:09,4521,2980,418,107,627,251,2,published,content_calendar_csv,CONT_ROW_001411
M001,CONT001412,CAMP001982,PROD000139,SKU000139,Email,Email,everyday_style,2024-02-07 09:55:48,2024-02-07 11:25:48,577,315,66,27,38,91,3,scheduled,content_calendar_csv,CONT_ROW_001412
M001,CONT001413,CAMP003254,PROD000405,SKU000405,LinkedIn,Carousel,comfort,2024-12-09 18:37:00,2024-12-09 19:20:00,1213,513,63,90,143,57,3,published,content_calendar_csv,CONT_ROW_001413
M001,CONT001414,CAMP004201,PROD000408,SKU000408,Instagram,Static Post,discount,2024-05-02 01:18:04,2024-05-02 01:29:04,1300,777,119,50,44,96,3,published,content_calendar_csv,CONT_ROW_001414
M001,CONT001415,CAMP001368,PROD000328,SKU000328,Email,Email,festive,2024-03-31 05:03:09,2024-03-31 06:25:09,1850,1014,152,64,233,235,12,published,content_calendar_csv,CONT_ROW_001415
M001,CONT001416,CAMP002715,PROD000001,SKU000001,Instagram,Static Post,new_launch,2024-01-14 05:35:37,2024-01-14 06:40:37,2729,1829,121,136,249,206,8,published,content_calendar_csv,CONT_ROW_001416
M001,CONT001417,CAMP003299,PROD000482,SKU000482,LinkedIn,Static Post,new_launch,2024-11-10 03:02:23,2024-11-10 04:23:23,1312,833,60,46,113,57,1,published,content_calendar_csv,CONT_ROW_001417
M001,CONT001418,CAMP000132,PROD000411,SKU000411,LinkedIn,Carousel,everyday_style,2024-01-27 10:06:00,2024-01-27 10:35:00,282,114,17,19,39,11,0,failed,content_calendar_csv,CONT_ROW_001418
M001,CONT001419,CAMP001032,PROD000099,SKU000099,Facebook,Story,festive,2024-11-01 07:03:49,2024-11-01 08:51:49,768,420,73,18,102,42,1,failed,content_calendar_csv,CONT_ROW_001419
M001,CONT001420,CAMP001769,PROD000361,SKU000361,Facebook,Static Post,new_launch,2024-10-06 08:06:42,2024-10-06 08:09:42,81,36,6,3,6,1,0,published,content_calendar_csv,CONT_ROW_001420
M001,CONT001421,NA,PROD000114,SKU000114,Instagram,Carousel,everyday_style,2024-06-06 20:35:41,2024-06-06 20:47:41,14155,9203,1326,378,1048,337,16,published,content_calendar_csv,CONT_ROW_001421
M001,CONT001422,CAMP002883,PROD000465,SKU000465,Facebook,Carousel,new_launch,2024-11-24 18:09:54,2024-11-24 19:57:54,4435,1953,253,259,215,351,4,published,content_calendar_csv,CONT_ROW_001422
M001,CONT001423,CAMP004752,PROD000256,SKU000256,LinkedIn,Carousel,everyday_style,2024-10-02 12:45:27,2024-10-02 13:59:27,1403,828,91,89,155,70,2,published,content_calendar_csv,CONT_ROW_001423
M001,CONT001424,CAMP001567,PROD000415,SKU000415,Instagram,Static Post,new_launch,2024-01-24 17:18:38,2024-01-24 18:00:38,453,228,30,12,42,10,0,published,content_calendar_csv,CONT_ROW_001424
M001,CONT001425,CAMP003983,PROD000213,SKU000213,WhatsApp,WhatsApp Broadcast,comfort,2024-04-19 16:19:29,2024-04-19 17:30:29,490,228,43,17,37,72,10,published,content_calendar_csv,CONT_ROW_001425
M001,CONT001426,CAMP002389,PROD000228,SKU000228,WhatsApp,WhatsApp Broadcast,festive,2024-07-13 16:49:04,2024-07-13 18:22:04,569,328,57,16,41,139,15,published,content_calendar_csv,CONT_ROW_001426
M001,CONT001427,CAMP000156,PROD000497,SKU000497,LinkedIn,Carousel,comfort,2024-01-01 16:12:25,2024-01-01 16:53:25,807,443,60,38,60,62,1,published,content_calendar_csv,CONT_ROW_001427
M001,CONT001428,CAMP002959,PROD000225,SKU000225,Email,Email,lifestyle,2024-10-08 07:19:41,2024-10-08 07:52:41,2005,822,83,98,215,200,13,published,content_calendar_csv,CONT_ROW_001428
M001,CONT001429,CAMP002046,PROD000136,SKU000136,Facebook,Static Post,utility,2024-07-07 07:14:11,2024-07-07 09:09:11,527,249,29,35,22,15,0,published,content_calendar_csv,CONT_ROW_001429
M001,CONT001430,CAMP000216,PROD000402,SKU000402,LinkedIn,Static Post,comfort,2024-04-26 04:19:50,2024-04-26 05:45:50,530,262,20,32,78,14,0,published,content_calendar_csv,CONT_ROW_001430
M001,CONT001431,CAMP001957,PROD000385,SKU000385,Instagram,Reel,premium,2024-12-29 03:42:04,2024-12-29 05:03:04,4750,2155,455,271,529,214,6,published,content_calendar_csv,CONT_ROW_001431
M001,CONT001432,CAMP001175,PROD000432,SKU000432,Email,Email,social_proof,2024-08-02 16:23:22,2024-08-02 17:02:22,2292,1547,105,73,300,285,17,published,content_calendar_csv,CONT_ROW_001432
M001,CONT001433,CAMP001817,PROD000095,SKU000095,LinkedIn,Static Post,utility,2024-02-10 16:44:46,2024-02-10 18:12:46,1464,872,154,76,115,65,2,published,content_calendar_csv,CONT_ROW_001433
M001,CONT001434,CAMP000734,PROD000246,SKU000246,Instagram,Static Post,everyday_style,2024-03-06 15:49:06,2024-03-06 16:54:06,1429,693,95,92,134,60,1,published,content_calendar_csv,CONT_ROW_001434
M001,CONT001435,CAMP001881,PROD000001,SKU000001,LinkedIn,Carousel,social_proof,2024-07-11 04:26:58,2024-07-11 05:47:58,482,247,56,14,21,9,0,published,content_calendar_csv,CONT_ROW_001435
M001,CONT001436,CAMP003657,PROD000185,SKU000185,Facebook,Reel,premium,2024-01-23 03:07:20,2024-01-23 05:00:20,6639,3168,269,159,852,391,16,published,content_calendar_csv,CONT_ROW_001436
M001,CONT001437,CAMP004228,PROD000361,SKU000361,LinkedIn,Static Post,limited_stock,2024-11-07 10:21:55,2024-11-07 11:54:55,1013,510,67,58,109,42,2,published,content_calendar_csv,CONT_ROW_001437
M001,CONT001438,CAMP001792,PROD000115,SKU000115,LinkedIn,Static Post,premium,2024-04-03 21:23:43,2024-04-03 22:01:43,916,613,58,24,43,77,3,published,content_calendar_csv,CONT_ROW_001438
M001,CONT001439,CAMP001787,PROD000097,SKU000097,Facebook,Carousel,discount,2024-03-28 06:45:56,2024-03-28 08:20:56,3843,2349,322,253,341,86,3,published,content_calendar_csv,CONT_ROW_001439
M001,CONT001440,CAMP000787,PROD000327,SKU000327,WhatsApp,WhatsApp Broadcast,festive,2024-01-11 23:15:08,2024-01-12 00:11:08,213,103,23,8,23,46,7,published,content_calendar_csv,CONT_ROW_001440
M001,CONT001441,CAMP002518,PROD000318,SKU000318,Facebook,Reel,social_proof,2024-10-24 09:46:55,2024-10-24 11:15:55,4202,2816,241,264,378,257,5,published,content_calendar_csv,CONT_ROW_001441
M001,CONT001442,CAMP004264,PROD000211,SKU000211,WhatsApp,WhatsApp Broadcast,utility,2024-08-09 16:28:04,2024-08-09 17:02:04,22,11,1,1,2,6,1,scheduled,content_calendar_csv,CONT_ROW_001442
M001,CONT001443,CAMP002279,PROD000012,SKU000012,Facebook,Carousel,everyday_style,2024-03-20 17:48:28,2024-03-20 19:38:28,6406,3515,257,422,225,181,10,published,content_calendar_csv,CONT_ROW_001443
M001,CONT001444,CAMP001918,PROD000076,SKU000076,Instagram,Carousel,lifestyle,2024-08-07 08:12:23,2024-08-07 09:01:23,4251,2690,360,284,462,317,21,published,content_calendar_csv,CONT_ROW_001444
M001,CONT001445,CAMP002332,PROD000031,SKU000031,Email,Email,everyday_style,2024-12-08 10:21:51,2024-12-08 10:25:51,1748,1193,179,138,100,265,12,published,content_calendar_csv,CONT_ROW_001445
M001,CONT001446,CAMP000749,PROD000344,SKU000344,WhatsApp,WhatsApp Broadcast,festive,2024-10-21 17:14:04,2024-10-21 18:58:04,258,138,23,9,30,88,10,published,content_calendar_csv,CONT_ROW_001446
M001,CONT001447,CAMP000526,PROD000411,SKU000411,Facebook,Reel,discount,2024-08-26 07:41:34,2024-08-26 08:32:34,1192,548,39,93,128,104,4,published,content_calendar_csv,CONT_ROW_001447
M001,CONT001448,CAMP000445,PROD000215,SKU000215,Instagram,Story,everyday_style,2024-11-28 01:53:25,2024-11-28 02:48:25,2471,1299,290,168,124,90,3,published,content_calendar_csv,CONT_ROW_001448
M001,CONT001449,CAMP000761,PROD000380,SKU000380,LinkedIn,Carousel,festive,2024-11-23 04:33:32,2024-11-23 04:39:32,822,558,48,47,66,33,1,published,content_calendar_csv,CONT_ROW_001449
M001,CONT001450,CAMP003105,PROD000120,SKU000120,Email,Email,utility,2024-11-30 22:31:11,2024-11-30 23:06:11,284,138,14,20,21,47,1,published,content_calendar_csv,CONT_ROW_001450
M001,CONT001451,CAMP001845,PROD000041,SKU000041,LinkedIn,Carousel,limited_stock,2024-11-24 16:32:46,2024-11-24 18:09:46,1703,1184,189,46,77,44,1,published,content_calendar_csv,CONT_ROW_001451
M001,CONT001452,CAMP001920,PROD000209,SKU000209,Facebook,Static Post,festive,2024-03-14 16:12:22,2024-03-14 17:30:22,424,263,21,10,40,31,1,published,content_calendar_csv,CONT_ROW_001452
M001,CONT001453,CAMP002651,PROD000269,SKU000269,Facebook,Story,limited_stock,2024-10-25 09:07:13,2024-10-25 10:51:13,1282,879,62,86,146,121,7,published,content_calendar_csv,CONT_ROW_001453
M001,CONT001454,CAMP003131,PROD000473,SKU000473,Instagram,Carousel,lifestyle,2024-03-25 03:48:20,2024-03-25 03:56:20,598,410,58,46,75,22,1,published,content_calendar_csv,CONT_ROW_001454
M001,CONT001455,CAMP003849,PROD000415,SKU000415,Instagram,Reel,lifestyle,2024-07-14 00:08:34,2024-07-14 00:21:34,6215,2656,337,362,891,478,28,published,content_calendar_csv,CONT_ROW_001455
M001,CONT001456,CAMP001078,PROD000150,SKU000150,LinkedIn,Static Post,limited_stock,2024-06-08 12:50:27,2024-06-08 14:09:27,220,125,7,14,14,18,1,published,content_calendar_csv,CONT_ROW_001456
M001,CONT001457,CAMP000807,PROD000002,SKU000002,LinkedIn,Static Post,premium,2024-08-18 00:23:09,2024-08-18 00:24:09,755,387,23,56,45,55,2,published,content_calendar_csv,CONT_ROW_001457
M001,CONT001458,NA,PROD000343,SKU000343,WhatsApp,WhatsApp Broadcast,limited_stock,2024-06-05 05:51:48,2024-06-05 06:02:48,692,441,81,20,51,185,20,published,content_calendar_csv,CONT_ROW_001458
M001,CONT001459,CAMP001180,PROD000244,SKU000244,Instagram,Carousel,new_launch,2024-09-30 00:28:47,2024-09-30 00:38:47,948,489,101,70,105,84,1,published,content_calendar_csv,CONT_ROW_001459
M001,CONT001460,CAMP001542,PROD000261,SKU000261,Facebook,Reel,limited_stock,2024-09-27 15:57:53,2024-09-27 16:53:53,1189,750,87,73,79,103,1,published,content_calendar_csv,CONT_ROW_001460
M001,CONT001461,CAMP004946,PROD000087,SKU000087,WhatsApp,WhatsApp Broadcast,utility,2024-12-15 08:34:13,2024-12-15 08:48:13,695,335,51,38,88,178,37,cancelled,content_calendar_csv,CONT_ROW_001461
M001,CONT001462,CAMP003166,PROD000071,SKU000071,WhatsApp,WhatsApp Broadcast,utility,2024-02-22 15:34:14,2024-02-22 17:06:14,164,88,18,5,20,47,10,published,content_calendar_csv,CONT_ROW_001462
M001,CONT001463,CAMP000575,PROD000396,SKU000396,Instagram,Static Post,premium,2024-08-12 12:44:13,2024-08-12 13:10:13,1667,1085,107,85,133,140,2,published,content_calendar_csv,CONT_ROW_001463
M001,CONT001464,NA,PROD000168,SKU000168,LinkedIn,Static Post,utility,2024-02-07 14:31:49,2024-02-07 15:31:49,109,61,7,2,8,5,0,published,content_calendar_csv,CONT_ROW_001464
M001,CONT001465,NA,PROD000336,SKU000336,LinkedIn,Static Post,utility,2024-11-13 05:51:22,2024-11-13 06:28:22,1010,676,96,47,53,71,4,published,content_calendar_csv,CONT_ROW_001465
M001,CONT001466,CAMP004158,PROD000001,SKU000001,WhatsApp,WhatsApp Broadcast,everyday_style,2024-01-31 02:07:33,2024-01-31 03:08:33,244,107,20,16,11,51,4,scheduled,content_calendar_csv,CONT_ROW_001466
M001,CONT001467,NA,PROD000102,SKU000102,Email,Email,social_proof,2024-04-14 22:09:01,2024-04-14 23:33:01,83,37,3,2,7,5,0,published,content_calendar_csv,CONT_ROW_001467
M001,CONT001468,CAMP002685,PROD000438,SKU000438,WhatsApp,WhatsApp Broadcast,festive,2024-04-21 17:42:40,2024-04-21 17:53:40,253,128,28,15,8,32,1,published,content_calendar_csv,CONT_ROW_001468
M001,CONT001469,CAMP000214,PROD000226,SKU000226,Instagram,Story,new_launch,2024-02-23 03:00:52,2024-02-23 03:49:52,1152,660,105,91,125,81,3,published,content_calendar_csv,CONT_ROW_001469
M001,CONT001470,CAMP002572,PROD000178,SKU000178,Instagram,Story,utility,2024-03-10 23:46:17,2024-03-11 00:21:17,4222,2947,283,167,337,296,16,published,content_calendar_csv,CONT_ROW_001470
M001,CONT001471,CAMP004300,PROD000001,SKU000001,WhatsApp,WhatsApp Broadcast,discount,2024-09-17 22:11:26,2024-09-17 22:22:26,608,255,19,32,76,106,11,published,content_calendar_csv,CONT_ROW_001471
M001,CONT001472,CAMP003614,PROD000303,SKU000303,Instagram,Static Post,lifestyle,2024-01-30 20:19:55,2024-01-30 20:41:55,1381,788,137,94,63,97,3,published,content_calendar_csv,CONT_ROW_001472
M001,CONT001473,CAMP000838,PROD000430,SKU000430,Instagram,Reel,utility,2024-03-23 23:59:53,2024-03-24 01:19:53,4164,2768,393,121,572,207,6,published,content_calendar_csv,CONT_ROW_001473
M001,CONT001474,CAMP004094,PROD000464,SKU000464,Instagram,Carousel,comfort,2024-01-18 20:30:46,2024-01-18 22:18:46,3689,1531,398,141,393,348,19,published,content_calendar_csv,CONT_ROW_001474
M001,CONT001475,CAMP001024,PROD000002,SKU000002,Email,Email,premium,2024-12-30 14:22:25,2024-12-30 15:09:25,1605,830,170,75,65,200,18,published,content_calendar_csv,CONT_ROW_001475
M001,CONT001476,CAMP002871,PROD000482,SKU000482,Email,Email,festive,2024-11-11 06:37:26,2024-11-11 07:53:26,1713,781,149,135,209,134,7,published,content_calendar_csv,CONT_ROW_001476
M001,CONT001477,CAMP003663,PROD000237,SKU000237,Facebook,Static Post,lifestyle,2024-03-08 06:42:14,2024-03-08 07:33:14,883,608,91,51,123,79,1,scheduled,content_calendar_csv,CONT_ROW_001477
M001,CONT001478,CAMP000341,PROD000468,SKU000468,Email,Email,festive,2024-12-01 17:45:42,2024-12-01 18:02:42,2945,1425,142,235,387,279,19,published,content_calendar_csv,CONT_ROW_001478
M001,CONT001479,CAMP001142,PROD000403,SKU000403,Facebook,Carousel,social_proof,2024-05-07 12:10:12,2024-05-07 13:02:12,3907,2121,357,292,169,305,14,published,content_calendar_csv,CONT_ROW_001479
M001,CONT001480,CAMP000594,PROD000293,SKU000293,LinkedIn,Carousel,limited_stock,2024-01-31 13:42:28,2024-01-31 15:18:28,327,143,28,9,14,12,0,published,content_calendar_csv,CONT_ROW_001480
